app_num,app_date,title,abstract,inventors,CPCs
1020140085228 ,2014.07.08,이동 단말기,본 발명은 이동 단말기에 관한 것이다. 일 측면에 따른 이동 단말기는 단말기 본체 상기 단말기 본체의 전면에 배치되며 이미지 또는 영상을 출력하는 디스플레이부 상기 단말기 본체의 후면의 어느 일측에 배치되어 상기 단말기 본체에 형성된 전원소자와 접촉되는 배터리 상기 단말기 본체의 후면의 다른 일측에 배치되어 각종 전자부품이 실장되는 기판부 상기 단말기 본체의 후면을 커버하는 후면 커버 상기 단말기 본체 및 후면 커버의 사이에 사이에 구비되어 상기 기판부와 상기 배터리 및 디스플레이부를 전기적으로 연결하기 위한 연성 기판을 포함하며 상기 연성 기판은 몸체부 및 상기 몸체부의 일측에서 돌출 연장되어 일면이 상기 몸체부에 접하도록 절곡되는 절곡부를 포함한다.,정찰기 (대한민국),H04B 1/38;H04M 1/02;H05K 5/02
1020107022883 ,2010.10.13,노즐 노즐 유닛 및 블라스트 가공 장치,높은 정밀도의 미세 가공과 높은 가공 효율을 양립시킬 수 있는 노즐 복수의 노즐로 이루어지는 노즐 유닛 및 이들을 구비한 블라스트 가공 장치를 실현한다. 　노즐(11)의 분사부(13)의 선단에는 도피부(13c)가 형성되어 있기 때문에 분사재의 확산을 억제하기 위하여 노즐(11)을 가공면에 접근시켜도 가공면에서 반사되는 분사재가 분사부(13)의 선단과의 사이에서 체류하지 않아 정밀도가 높은 가공을 행할 수 있다.  노즐 유닛(10) 블라스트 가공 장치(20)에 의하면 회동 장치(16)에 의해 노즐(11m)과 노즐(11n)을 블라스트 가공의 가공폭에 맞추어 배치함으로써 1회의 주사에 의해 폭넓은 영역의 블라스트 가공을 행할 수 있어 가공 효율을 향상시킬 수 있다.,마에다 카즈요시(일본);스즈키 유키노리(일본);시부야 노리히토(일본);이나가키 켄이치로(일본);츠노다 료이치(일본);히라가 미키토시(일본),B24C 3/12;B24C 3/22;B24C 5/04;B24C 7/00
1020130141365 ,2013.11.20,휴대형 다기능 치료기,본 발명은  바디부(11)와 이 바디부(11)의 내부 또는 외부에서 전원을 공급하는 전원공급부(12)와 상기 바디부(11)에 구비되며 상기 전원공급부(12)로부터 전원을 공급받아 전기신호를 출력하는 구동회로부(13)를 포함하는 본체유닛(10) 후단이 상기 본체유닛(10)의 바디부(11)의 일단부에 착탈가능하게 결합되는 지압몸체(21)와 이 지압몸체(21)의 전면에 구비되며 도전성재질로 이루어지고 상기 구동회로부(13)와 전기적으로 연결된 다수의 지압봉(22)이 구비된 지압유닛(20) 상기 본체유닛(10)의 바디부(11)의 타단부에 구비되며 도전성재질로 이루어지고 상기 구동회로부(13)와 전기적으로 연결된 경혈자극봉(31)과 상기 바디부(11) 또는 상기 경혈자극봉(31)에 구비되며 인체부위의 전류량을 검출하여 검출된 전류 신호를 송출하는 경혈감지센서(32)를 포함하는 경혈자극유닛(30) 및 상기 구동회로부(13)에서 출력된 전기신호를 상기 지압봉(22) 및 경혈자극봉(31)에 선택적으로 인가하되 상기 경혈감지센서(32)로부터 상기 전류 신호를 수신하며 수신된 신호를 기준치와 기뵤하여 경혈(經穴)을 판단하고 경혈자극봉(31)에 전기신호를 인가하는 제어유닛(50)을 포함하여 구성된 것을 특징으로 하는 휴대형 다기능 치료기를 제공된다.,이범선(대한민국),A61H 39/02;A61H 39/04;A61N 1/18;A61N 1/32;A61N 2/02
1020130094282 ,2013.08.08,실외기가 일체형으로 구성된 하이브리드형 냉난방기,본 발명은 실외기가 일체형으로 구성된 하이브리드형 냉난방기에 관한 것으로서 더욱 상세하게는 종래의 실외기가 실내기 내에 일체형으로 형성되고 냉방부하가 적을 경우 냉동 사이클 또는 히트펌프 사이클의 구성 없이 수냉식 열원자체를 이용하여 냉방 구현이 가능하고 그로 인해 저전력이 구현되며 수냉식 열원 히트펌프방식으로 별도의 팬이 없어 소음이 매우 적고 별도의 건물 외부 실외기가 없어 미관이 수려한 동시에 열풍 등이 발생되지 않고 지열시스템과 접목하였을 경우 기존 수냉식 에어컨보다 경제적으로 운용할 수 있으며 인체에 이로운 바람온도를 유지하는 특징이 있다.,유동진(대한민국),F24F 1/02;F24F 2005/0053;F24F 5/0046;F25B 2339/047
1020137023345 ,2013.09.03,사출 성형품의 제조방법 및 사출 성형품,버(burr)의 발생량을 억제하면서 고결정화도의 성형품을 얻을 수 있고 생산성이 우수한 사출 성형품의 제조방법을 제공한다.금형 내표면에 다공질 지르코니아로 구성되는 단열층이 형성된 금형을 이용하여 100℃ 이하의 금형 온도에서 폴리아릴렌 설파이드계 수지 조성물을 사출 성형한다. 단열층은 용사법으로 형성된 것이 바람직하다. 또한 단열층의 바람직한 열전도율은 2 W/m·K 이하이다. 또한 단열층의 바람직한 두께는 200㎛ 이상이다.,미야시타 타카유키(일본);타카시마 마사토(일본);히로타 신이치(일본),B29C 33/38;B29C 33/56;B29C 45/0001;B29C 45/73;B29K 2081/00;B29K 2909/00;B29K 2995/0015
1020150097143 ,2015.07.08,에탄올 탈수 시스템,본 발명은 에탄올 탈수 시스템에 관한 것으로서 에탄올에서 물을 분리하여 보다 고순도의 에탄올을 얻을 수 있도록 하는 과정에서 다른 성질의 분리막이 아닌 단일 종류의 분리막을 사용하여 보다 고순도의 에탄올을 얻을 수 있도록 하기 위하여 개발된 것으로에탄올을 선택적으로 물을 투과시키는 제올라이트 분리막을 통하여 물을 분리하여 고순도의 에탄올을 얻도록 하는 에탄올 탈수 시스템에 있어서내부에 에탄올이 저장되어 있는 에탄올 공급탱크에서 제1 펌프에 의하여 에탄올이 공급되면 복수 개의 경로로 분기하여 공급되도록 하되 각각의 분기된 경로에 제1 밸브를 구비하는 에탄올 공급관로와내부에는 알루미나계 원료 실리카계 원료 및 수산화나트륨(Sodium Hydroxide)을 물에 녹인 수용액에 수산화알칼리금속 수용액 및 수산화알칼리토금속 수용액 중 하나 이상을 첨가하고 혼합하고 숙성하여 수열용액(Hydrothermal Solution)이 되면 수열합성기에 넣고 상기 수열용액 내에 분리막 성장을 위한 다공성 지지체를 담지시키고 수열처리하여 이온교환된 제올라이트 분리층이 상기 지지체의 표면에 형성되도록 하여 원통형으로 제조되는 복수 개의 LTA 제올라이트 분리막 튜브가 여러 묶음으로 내장되고 LTA 제올라이트 분리막 튜브의 내부 진공압을 측정할 수 있는 압력계를 형성하며 일측으로는 에탄올 공급관로의 분기된 일 끝단이 연결되는 복수 개의 분리막 모듈과상기 분리막 모듈의 얍력계의 반대 방향의 LTA 제올라이트 분리막 튜브 내부와 연결되어 연장된 후 각각의 분리막 모듈과 연결된 경로가 합쳐져 연결되는 물 배출관로와상기 분리막 모듈의 에탄올 공급관로와 연결된 타측에 끝단이 연결되고 제2 밸브를 거쳐 각각의 분리막 모듈과 연결된 경로가 합쳐진 후 제3 밸브를 거쳐 에탄올 저장탱크와 연결되는 에탄올 수거관로와상기 에탄올 수거관로의 제3 밸브를 통과하기 전에 분기되어 제4 밸브와 에탄올의 농도를 계측하는 계측기와 제5 밸브를 거친 후 에탄올 공급탱크와 연결되며 제4 밸브를 통과하기 전에 분기되어 제6 밸브를 거친 후 제5 밸브를 통과한 경로로 연결되는 바이패스관로와 제5 밸브를 거친 후 분기되어 제7 밸브를 거쳐 에탄올 공급관로가 분기되기 전에 연결되는 비상 드레인관로를 구비하는 에탄올 재처리관로를 구비함을 특징으로 하는 에탄올 탈수 시스템에 관한 것이다.,김동현(대한민국);김택우(대한민국);노영석(대한민국);육종묵(대한민국);이효현(대한민국);장석준(대한민국);장성민(대한민국);전오성(대한민국);전종필(대한민국);정재칠(대한민국),C07C 29/74;C07C 29/76;C07C 31/08
1020150055931 ,2015.04.21,스쿠터 핸들 조절 기구,본 발명은 스쿠터 핸들 조절 기구에 관한 것으로서 하부 베이스와 스쿠터의 프론트 휠 방향전환 시스템을 고정 연결되고 상부 베이스에 램프가 고정 안착되면서 상부 베이스와 핸들이 고정되며 하부 베이스에 하부 제1 축공과 하부 제2 축공이 설치되어 있고 상부 제1 축공 중심이 있는 위치 상기 상부 제2 축공 중심이 있는 위치 하부 제1 축공 중심이 있는 위치 하부 제2 축공 중심이 있는 위치는 각각 평행사변형의 4개 꼭지점에 대응하며 평행사변형이 있는 평면은 스쿠터 전후 방향의 수직 평면에 평행하고 제1 커넥팅 로드의 상단과 상부 제1 축공은 핀 조인트되며 제2 커넥팅 로드의 상단과 상부 제2 축공은 핀 조인트되고 제1 커넥팅 로드의 상단과 제1 커넥팅 로드의 하단 연결 길이와 제2 커넥팅 로드의 상단과 제2 커넥팅 로드의 하단 연결 길이는 동일하다.,쉬 티엔보(중국),B62K 21/22
1020160054751 ,2016.05.03,추락 방지용 안전장치,추락 방지용 안전장치가 개시된다. 실시예에 따른 추락 방지용 안전장치는 상부 커버와 하부 커버가 맞대어져 결합된 본체 와이어가 감겨져 있는 드럼 상기 드럼의 일측에 연결되어 형성되며 드럼을 회전시키는 감기부재 상기 드럼에 연결되며 와이어의 인출 속도를 감속시키는 감속부재 상기 본체의 상부 커버의 외측에 형성되고 상기 감속부재의 회전작동을 온오프시키는 록킹부를 포함하여 구성된다. 이에 따르면 보다 고하중의 추락을 견딜 수 있고 추락 속도를 감속시킬 수 있도록 하여 더 높은 고소작업이나 체중이 많이 나가는 사람의 안전을 보호할 수 있는 효과가 있다.,최인상(대한민국),A62B 35/0025;A62B 35/0031;E04G 21/3204
1020100103353 ,2010.10.22,오미자·배 혼합발효주 및 그 제조방법,본 발명은 오미자의 맛을 부드럽게 하기 위하여 산의 함량이 지극히 적고 과일향이 강하지 않은 배를 오미자와 혼합하여 과일주를 제조하는 방법이다. 오미자와 배를 1:9~1:15 정도의 중량비로 혼합하면 발효주의 총산이 약 0.5~0.7%(W/V) 정도로서 기호성이 높은 오미자·배 혼합발효주를 제조할 수 있다. 혼합발효주의 색은 본래 오미자 색 보다 훨씬 엷어지는데 이때 오미자 색과 가장 비슷한 색을 낼 수 있는 천연첨가제로 복분자 발효액를 이용하였으며 오미자 색의 이미지를 가장 잘 나타낼 수 있는 복분자 발효액 첨가량은 오미자와 배를 1:12 중량비로 혼합한 오미자·배 혼합 발효주 100중량부에 대하여 3~5중량부였다. 오미자·배 혼합발효주의 맛을 더욱 부드럽게 하여 기호성을 높이고 2차 발효를 방지할 수 있는 방법으로 비발효성 당인 자일리톨을 오미자와 배를 1:12 중량비로 혼합한 오미자·배 혼합 발효주 100중량부에 대하여 2~5중량부 첨가시 기호성이 우수하였다.,공문희(대한민국);박지혜(대한민국);여수환(대한민국);이복섭(대한민국);이승화(대한민국);전진아(대한민국);정석태(대한민국);정용만(대한민국);조영목(대한민국);최지호(대한민국);최한석(대한민국);한귀정(대한민국),C12G 3/02;C12G 3/04
1020160089784 ,2016.07.15,파력발전기,본 발명은 파력발전기에 관한 것으로서 그 구성은 파동에 따라 상하 방향으로 움직임이 가능하도록 마련된 플로트부 상기 플로트부에 연결되어 상기 플로트부의 상하 방향 운동을 회전 운동으로 변환하는 변환부 및 상기 변환부의 회전 운동을 전달받아 일 방향의 회전 운동으로 출력하여 발전하는 발전부를 포함하며 상기의 구성에 따르면 양방향을 회전을 어느 한 방향으로의 회전으로 변환하여 전달함으로써 동력을 효과적으로 전달할 수 있어 발전 효율을 더욱 높일 수 있고 가변되는 회전 영역에 적합한 관성 질량을 제공함으로써 출력축의 출력을 안정화시킬 수 있으며 해수면의 높이가 변하더라도 변화하는 해수면의 높이에 따라 플로트의 상하 위치를 조절할 수 있으므로 해수면의 어느 위치에서도 파력을 효과적으로 흡수할 수 있는 효과가 있다.,안경관(대한민국);응우엔 민 찌(베트남);이현수(대한민국);장 찌 둥(베트남);쯔엉 호아이 부 안(베트남);판 콩 빈(베트남),F03B 13/18;F16F 15/30;F16H 1/06;F16H 7/04;Y02E 10/38
1020150143341 ,2015.10.14,PC기둥에 설치된 영구브래킷을 활용한 PC기둥 및 PC보의 강접합 결합구조,본 발명은제1안으로수직으로 설치된 PC기둥(100)에 PC보(200)를 양중하여 연결할 때 신속하고 견고히 강접합으로 결합하기 위한 것으로기둥콘크리트 외면에 돌출된 상부보철근연결앵커리바(110)를 포함하는 PC기둥(100)내부에 슬래브콘크리트타설부(230)가 형성되도록 상부가 개방되며 보콘크리트(210)를 포함하는 PC보(200) 및상기 PC기둥(100)에서 상기 상부보철근연결앵커리바(110) 아래 상기 기둥콘크리트 외면에 설치되거나 상기 PC기둥(100)에서 상기 상부보철근연결앵커리바(110) 아래 상기 기둥콘크리트 외면에 설치되는 플레이트(160) 상단에 수평으로 설치되는 영구브래킷(300)을 포함하여 구성되되상기 PC보(200)를 양중하여 상기 PC보(200)의 단부가 상기 영구브래킷(300)의 타단에 거치된 후상기 상부보철근연결앵커리바(110)의 돌출부에 커플러(CP)의 일단을 체결하고 상기 커플러(CP)의 타단에 보상부단부철근(400)의 일단을 체결하며상기 보상부단부철근(400)의 타단에 보상부철근(450)을 철근이음하는 것을 특징으로 하는 PC기둥에 설치된 영구브래킷을 활용한 PC기둥 및 PC보의 강접합 결합구조를 제공한다.제2안으로수직으로 설치된 PC기둥(100)에 PC보(200)를 양중하여 연결할 때 신속하고 견고히 강접합으로 결합하기 위한 것으로기둥콘크리트 외면에 매립된 커플러(150`) 상기 커플러(150`) 일단에 체결되어 상기 기둥콘크리트에 매립되는 상부보철근커플러정착리바(110`)를 포함하는 PC기둥(100)내부에 슬래브콘크리트타설부(230)가 형성되도록 상부가 개방되며 보콘크리트(210)를 포함하는 PC보(200) 및상기 PC기둥(200)에서 상기 상부보철근연결앵커리바(110`) 하래 상기 기둥콘크리트 외면에 설치되거나 상기 PC기둥(200)에서 상기 상부보철근연결앵커리바 아래 상기 기둥콘크리트 외면에 설치되는 플레이트(160) 상단에 수평으로 설치되는 영구브래킷(300)을 포함하여 구성되되상기 PC보(200)를 양중하여 상기 PC보(200)의 단부가 상기 영구브래킷(300)의 타단에 거치된 후상기  커플러(150`)의 타단에 보상부단부철근(400)의 일단을 체결하며상기 보상부단부철근(400)의 타단에 보상부철근(450)을 철근이음하는 것을 특징으로 하는 PC기둥에 설치된 영구브래킷을 활용한 PC기둥 및 PC보의 강접합 결합구조를 제공한다.제3안으로수직으로 설치된 PC기둥(100)에 PC보(200)를 양중하여 연결할 때 신속하고 견고히 강접합으로 결합하기 위한 것으로기둥콘크리트 외면에 돌출된 상부보철근연결앵커리바(110)를 포함하는 PC기둥(100)내부에 슬래브콘크리트타설부(230)가 형성되도록 상부가 개방되며 보콘크리트(210)를 포함하는 PC보(200) 및상기 PC기둥(100)에서 상기 상부보철근연결앵커리바(110) 아래 상기 기둥콘크리트 외면에 설치되거나 상기 PC기둥(100)에서 상기 상부보철근연결앵커리바(110) 아래 상기 기둥콘크리트 외면에 설치되는 플레이트(160) 상단에 수평으로 설치되는 영구브래킷(300)을 포함하여 구성되되상기 PC보(200)를 양중하여 상기 PC보(200)의 단부가 상기 영구브래킷(300)의 타단에 거치된 후상기 상부보철근연결앵커리바(110)의 돌출부에 커플러(CP)의 일단을 체결하고 상기 커플러(CP)의 타단에 보상부단부철근(400)의 일단을 체결하며상기 보상부단부철근(400)의 타단에 보상부철근(450)을 철근이음하는 것을 특징으로 하는 PC기둥에 설치된 영구브래킷을 활용한 PC기둥 및 PC보의 강접합 결합구조에서상기 커플러(CP) 및 상기 보상부단부철근(400)은 생략되고상기 상부보철근연결앵커리바(110)는 상기 보상부단부철근(400) 길이만큼  더 길게 돌출된 보상부철근연결철근(112)으로 대체되어 상기 PC보(200)를 하부로부터 양중하여 상기 PC보(200)의 단부가 상기 영구브래킷(300)이 연장된 거치부연장부(300`)의 타단에 거치된 후상기 보상부철근연결철근(112)의 타단에 보상부철근(450)을 철근이음하는 것을 특징으로 하는 PC기둥에 설치된 영구브래킷을 활용한 PC기둥 및 PC보의 강접합 결합구조를 제공한다.제4안으로수직으로 설치된 PC기둥(100)에 PC보(200)를 양중하여 연결할 때 신속하고 견고히 강접합으로 결합하기 위한 것으로기둥콘크리트 외면에 돌출된 상부보철근연결앵커리바(110)를 포함하는 PC기둥(100)상기 PC기둥(100) 하단에 설치되는 기둥하부연결플레이트(CDP)내부에 슬래브콘크리트타설부(230)가 형성되도록 상부가 개방되며 보콘크리트(210)를 포함하는 PC보(200) 및상기 기둥하부연결플레이트(CDP)에 상단에 설치되는 영구브래킷(300)을 포함하여 구성되되상기 PC보(200)를 양중하여 상기 PC보(200)의 단부가 상기 영구브래킷(300)의 타단에 거치된 후상기 상부보철근연결앵커리바(110)의 돌출부에 커플러(CP)의 일단을 체결하고 상기 커플러(CP)의 타단에 보상부단부철근(400)의 일단을 체결하며상기 보상부단부철근(400)의 타단에 보상부철근(450)을 철근이음하는 것을 특징으로 하는 PC기둥에 설치된 영구브래킷을 활용한 PC기둥 및 PC보의 강접합 결합구조를 제공한다.,홍원기(대한민국),E04B 1/215;E04B 1/58
1020100052665 ,2010.06.04,무선 전력 전송 장치 및 그 방법,무선 전력 전송 장치 및 그 방법이 제공된다.  일 측면에 따르면 무선 전력 전송 장치는 제1타겟 수신기와 제2타겟 수신기에게 시분할 방식을 이용하여 무선 전력을 교번적으로 전송할 수 있다.,황찬수(대한민국),G05F 3/06;H02J 17/00;H02J 7/025;H03H 2003/0414;H04B 5/0037;H04B 5/0075;H04B 7/2125;Y02B 60/50
1020140146169 ,2014.10.27,금속 스크랩 압축물 제조 설비의 스크랩 정량 공급 장치 및 그 제어 방법,본 발명은 굴삭기를 사용하지 않고 금속 스크랩을 압축실에 정량 투입할 수 있도록 한 금속 스크랩 압축물 제조 설비의 스크랩 정량 공급 장치 및 그 제어 방법을 개시한다.이를 위하여 본 발명은 정량 공급 수단에 의하여 공급되는 금속스크랩이 콘베이어를 통하여 투입실에 정량 투입된 후 투입실을 회동시켜 압축실을 덮도록 함으로써 금속 스크랩이 전량 고르게 압축실에 투입되도록 한다.이에 따라 본 발명은 금속 스크랩이 압축실에 투입됨에 있어서 부위별 밀도가 고르게 분산되어 압축실에 투입되는 금속 스크랩의 중량이 균일화되며 굴삭기 작업자에 의존하여 실시되던 금속 스크랩 투입 작업이 자동화 표준화되어 생산성을 향상시키며  작업 과정 중 발생할 수 있는 굴삭기와 설비와의 충돌로 인한 파손의 우려가 없으므로 안전 조업이 가능하게 되는 유용한 효과가 있다.,이태호(대한민국),B30B 9/32
1020130064021 ,2013.06.04,풍하중 저항부재가 구비된 면진 장치,본 발명은 상부 구조물(10)과 하부 기둥(20)상의 정착판(21) 사이에 설치되는 면진 장치(100)에 관한 것으로서 중앙에 전단키(111)가 직립 설치되는 하부판(110)과 연직하중을 수용하기 위해 상기 전단키(111)에 끼워진 상태로 상기 하부판(110)상에 고정 설치되는 연직하중 수용 부재(120)와 상기 전단키(111)에 끼워져서 상기 하부판(110)에 고정된 상태로 상기 연직하중 수용 부재(120)상에 설치되는 연결 구체(130)와 마찰 감쇄기능을 수행하여 변위를 제어하기 위해 상기 연결 구체(130)상에 설치되는 마찰재(140)와 상기 연결 구체(130)의 사방에 복원기능을 수행할 수 있도록 결합되는 스프링(150)과 전체적으로 캡 형상으로서 상판(161) 및 벽체(162)를 구비하고 상기 벽체(162)는 개폐 가능하도록 경첩(163)에 의해 상판(161)에 결합되어 상기 마찰재(140) 및 스프링(150)을 외부 충격으로부터 보호할 수 있도록 설치되는 개폐형 보호 박스(160)와 상기 정착판(21)의 상면 및 보호 박스(160)의 벽체(162) 하단부에 상호 간의 인력을 통해 풍하중에 대한 상부 구조물(10)과 하부 기둥(20) 간의 변위를 제어할 수 있도록 정착판(21)과 개폐형 보호 박스(160)에 각각 설치되는 자석(22164)으로 구성된 풍하중 저항부재를 포함하여 이루어진 것을 특징으로 한다.,김종학(대한민국);김현욱(대한민국);노상훈(대한민국);주광호(대한민국),E01D 19/04;E01D 19/041;E01D 2101/40;E04B 1/36;E04C 2003/0465;E04H 9/02;F16F 15/02;F16F 7/104;F16F 7/12
1020100004801 ,2010.01.19,이동 통신 시스템 및 그 이동 통신 시스템에서 ＲＡＣＨ 액세스 방법,본 발명은 이동 통신 시스템 및 그 이동 통신 시스템에서 RACH 액세스 방법에 관한 것으로 기지국은 RACH 액세스를 수행하기 위한 RACH 선택 정보를 설정하고 상기 RACH 선택 정보를 단말기로 전송하는 과정과 RACH액세스가 발생되면 상기 단말기는 상기 RACH 선택 정보를 이용하여 상기 RACH 액세스가 수행될 UL(UpLink) 캐리어를 선택하는 과정과 상기 단말기는 상기 선택된 UL 캐리어를 통해 상기 RACH 액세스를 수행하는 과정을 포함한다. 본 발명에 따르면 이동 통신 시스템에서 복수 개의 캐리어들이 할당된 단말기는 캐리어별 RACH 선택 정보를 통해 랜덤 액세스 채널(RACH Random Access Channel)을 액세스할 캐리어를 용이하게 선택할 수 있다.,김상범(대한민국);김성훈(대한민국);정경인(대한민국);정정수(대한민국),H04W 74/08
1020140149780 ,2014.10.31,의자형 마사지 장치의 안전매트 및 의자형 마사지 장치의 제어방법,본 발명의 의자형 마사지 장치의 안전매트는 의자형 마사지 장치의 재치영역 보다 큰 면적을 가진 플렉시블 베이스 판과 베이스 판을 덮는 플렉시블 커버 판과 플렉시블 베이스판의 가장자리를 따라 설치되어 재치영역 둘레로 물체 진입을 검출하기 위한 둘레 진입 검출센서와 둘레 진입 검출센서의 검출신호를 의자형 마사지 장치에 전달하는 신호 전달부를 포함한다. 따라서 안전매트로 물체 진입여부를 검출하여 의자형 마사지 장치의 동작시 사고를 미연에 방지할 수 있다.,김택(대한민국);김한일(대한민국);윤상만(대한민국),A61H 15/0078;A61H 2201/0149;A61H 2201/0173;A61H 2201/1678;A61H 2201/5002;A61H 2201/5064;A61H 2205/081;A61H 7/007
1020100103842 ,2010.10.25,액정 표시 장치,본 발명은 습열 환경하에 놓인 후에도 액정 패널의 휘어짐이 작고 표시 불균일이 적은 액정 표시 장치를 제공한다.2매의 셀 기판 (11) (12)와 2매의 셀 기판 (11) (12) 사이에 협지된 액정층 (15)를 갖는 액정 셀 (10) 액정 셀 (10)의 시인측에 제1 점착제층 (40)을 통해 적층된 전면측 편광판 (20) 상기 액정 셀 (10)의 시인측과는 반대측에 제2 점착제층 (50)을 통해 적층된 배면측 편광판 (30) 및 배면측 편광판 (30)의 액정 셀과는 반대측에 배치된 백 라이트 유닛 (70)을 구비하며 전면측 편광판 (20) 및 배면측 편광판 (30)은 각각 편광 필름 (21) (31)과 편광 필름 (21) (31)의 양면에 배치된 투명 보호 필름 (25) (26) (35) (36)을 갖고 제1 점착제층 (40)의 온도 50 ℃에서의 저장 탄성률을 Gf' 제2 점착제층 (50)의 동 온도에서의 저장 탄성률을 Gr'으로 했을 때 양자의 비 Gf'/Gr'이 0.01 이상 0.5 미만인 액정 표시 장치가 제공된다.,마쯔모또 도시까즈(일본);신 기연(대한민국),G02B 5/3025;G02F 1/133528;G02F 1/1336;G02F 2202/28
1020157020855 ,2013.12.20,프레스 성형품의 제조 방법,고강도재를 소재 금속판으로 한 경우에도 햇 단면 형상을 갖고 길이 방향으로 천장판부를 상측으로 하여 성형품을 측면측에서 본 때 길이 방향에 걸쳐 일본어 へ자 형상으로 만곡한 형상을 포함하는 형상을 갖는 프레스 부품을 균열 및 주름의 발생이 없이 높은 위치 정밀도로 성형할 수 있는 방법을 제공한다.  단면이 양측의 플랜지(1)와 천장판(2)과 양측의 종벽(3)으로 이루어지는 햇 형상이며 또한 천장판부를 상측으로 하여 성형품을 측면측에서 본 때 길이 방향에 걸쳐 상하 방향으로 일본어 へ자 형상으로 만곡한 형상을 갖는 프레스 성형품의 제조 방법이다.  소재 금속판을 도중 형상까지 드로잉 성형하여 중간 성형체로 하고 이 중간 성형체에 트리밍을 행하여 외형상을 조정한 후 또한 최종 형상까지 굽힘 드로잉 연속 성형한다.,다나카 야스하루(일본);미야기 다카시(일본);아소 도시미츠(일본);오가와 미사오(일본),B21D 22/20;B21D 22/22;B21D 53/88
1020120108155 ,2012.09.27,프로브용 커버 초음파 프로브 및 초음파 화상 표시 장치,초음파 프로브에 있어서 오른손으로도 왼손으로도 조작하기 쉬운 위치에 스위치가 있고 또한 의도하지 않고 스위치가 눌러지는 것을 방지한다.복수의 스위치(111)가 표면에 설치된 초음파 프로브(101)에 착탈 자유롭게 부착되어 상기 스위치(111)를 덮는 프로브용 커버(1)로서 상기 초음파 프로브(101)에 부착된 상태에 있어서 조작자가 상기 스위치(111)를 푸시 가능한 푸시부(5)를 갖는 것을 특징으로 한다.  상기 프로브용 커버(1)는 상기 푸시부(5)가 설치된 제 1 부재(2)와 제 2 부재(3)로 이루어진다.  상기 제 1 부재(2)는 사용하고자 하는 스위치(111) 위에 푸시부(5)가 위치하도록 상기 초음파 프로브110에 부착된다.  한편 상기 제 2 부재(3)는 사용하지 않는 스위치(111) 위에 부착된다.,노자키 미츠히로(일본);마츠무라 기요시(일본),A61B 8/00;A61B 8/14;G01N 29/24
1020157023431 ,2014.03.28,자일릴렌 다이카바메이트 자일릴렌 다이아이소사이아네이트의 제조 방법 자일릴렌 다이아이소사이아네이트 및 자일릴렌 다이카바메이트의 보존 방법,자일릴렌 다이카바메이트는 하기 화학식(1)∼(4)로 표시되는 불순물을 그들의 총량으로서 질량 기준으로 100ppm 미만의 비율로 함유한다.(상기 화학식(1)∼(4) 중 R은 1가의 탄화수소기를 나타낸다.),다카마쓰 고지(일본);사사키 마사아키(일본);소네 히데키(일본),C07C 263/04;C07C 265/14;C07C 269/08;C07C 271/12;C07C 271/40;C07C 271/42
1020140041322 ,2014.04.07,14-사이클로헥산디메탄올의 제조 방법,본 발명은 팔라듐(Pd) 화합물을 포함하는 제1금속 촉매의 존재 하에 테레프탈산을 환원시키는 단계 및 루테늄(Ru) 화합물 주석(Sn) 화합물 및 백금(Pt) 화합물을 1:0.8 내지 1.2: 0.2 내지 0.6의 중량비로 포함하는 제2금속 촉매의 존재 하에 상기 테레프탈산의 환원 결과물을 환원시키는 단계를 포함하는 14-사이클로헥산디메탄올의 제조 방법에 관한 것이다.,박성준(대한민국);박현우(대한민국);서영종(대한민국);최영헌(대한민국),C07C 29/154;C07C 29/156;C07C 31/27;C07C 35/08;C07C 63/26
1020160065711 ,2016.05.27,저온 창고용 정온 항습 환기 조절 장치,본 기재는 저온 창고용 정온 항습 환기 조절 장치 내부로 흡입되어 온도 및 습도가 조절된 공기를 상기 저온 창고 내에 제공하는 공기 유동부 및 저온 창고 내에서 발생되는 배출 가스를 흡입하여 외부로 배출하는 배출 가스 유동부를 포함하는 저온 창고용 정온 항습 환기 조절 장치에 관한 것으로 저온 창고 내부가 일정 범위의 온도 및 습도를 유지할 수 있도록 하는 저온 창고용 정온 항습 환기 조절 장치를 제공한다.,이정식(대한민국),A23B 7/04;F24F 3/1603;F24F 6/025;F25B 2339/0441;F25B 39/02;F25B 39/04;F25B 41/003;F25D 17/04;F25D 17/06;F25D 17/08;F25D 21/08
1020150050754 ,2015.04.10,가스렌지용 전기식 화력조절장치,본 고안은 가스렌지와 가스보일러 및 가스스토브용 터치조작에 따른 가스량의 분출량을 미세하게 조정하는 밸브와 스마트 컨트롤러를 간편하게 연결시켜서 사용할 수 있도록 한 모듈러에 관한 것으로서 본체의 프론트 판넬 또는 리모트 콘트롤에 형성되어있는 터치식 조정에 의해 가스의 점화 및 화력조정과 소화시 밸브를 자동으로 열고 닫고를 할 수 있는 초미세 가스용 조절 미터링 밸브(FINE MITERING VELVE)와 리니어 스텝모터와 이를 연계 구동시킬 수 있는 CPU 컨트롤러를 연결지어 형성한 것이다.,윤진웅(대한민국),F16K 31/046;F24C 3/10;F24C 3/126;H01H 2003/0293;Y02B 40/166;Y10S 323/904
